level_0	level_1	frames = 130 markers = 13 Hz = 30
28.846212189349167	-2.0356	31.695
29.096212189349167	-9.15	23.735
28.358212189349167	6.1104	24.053
30.597212189349168	-11.095	9.2511
27.77221218934917	9.11	9.6958
31.846212189349167	-10.668	0.70149
29.435212189349166	9.2783	1.2182
27.969212189349165	-5.5609	4.2697
27.566212189349166	2.5225	4.2746
27.456212189349166	-4.9098	-13.678
27.240212189349165	3.5315	-13.663
26.993212189349165	-4.324	-29.436
26.972212189349165	4.3929	-29.419
28.84221218934917	-1.9947	31.701
29.058212189349167	-9.1187	23.772
28.355212189349167	6.1512	24.055
30.752212189349166	-10.107	9.2131
27.715212189349167	9.0871	9.6868
31.744212189349167	-10.653	0.63689
29.175212189349168	9.3616	1.1746
28.027212189349164	-5.5278	4.2749
27.612212189349165	2.5551	4.2712
27.639212189349166	-4.969	-13.679
27.414212189349165	3.6104	-13.665
26.998212189349168	-4.3404	-29.429
26.97321218934917	4.3977	-29.421
28.838212189349164	-1.9532	31.702
29.062212189349168	-9.0708	23.776
28.349212189349167	6.1976	24.047
30.648212189349167	-10.088	9.2067
27.594212189349165	9.1892	9.6962
31.577212189349165	-10.646	0.62429
29.074212189349165	9.4769	1.1879
28.07421218934917	-5.4879	4.2764
27.66821218934917	2.5954	4.2643
27.65321218934917	-4.9497	-13.677
27.45521218934917	3.622	-13.673
26.98821218934917	-4.3405	-29.427
26.998212189349168	4.3834	-29.431
28.84221218934917	-1.9428	31.68
29.061212189349167	-9.0721	23.756
28.340212189349167	6.1891	23.994
30.60021218934917	-10.152	9.1865
27.460212189349164	9.3081	9.6768
31.50421218934917	-10.728	0.60249
29.037212189349166	9.6611	1.1885
28.186212189349163	-5.3183	4.2306
27.725212189349165	2.7621	4.2561
27.710212189349164	-4.8654	-13.724
27.47621218934917	3.7086	-13.685
26.992212189349168	-4.3322	-29.474
26.987212189349165	4.3975	-29.445
28.881212189349164	-1.8764	31.682
29.099212189349167	-9.0364	23.761
28.375212189349163	6.2222	23.967
30.60321218934917	-10.214	9.1949
27.325212189349166	9.5067	9.6985
31.497212189349167	-10.788	0.60969
29.018212189349164	9.9423	1.237
28.216212189349164	-5.2713	4.2325
27.77221218934917	2.8101	4.2507
27.72621218934917	-4.8455	-13.723
27.505212189349166	3.7243	-13.692
26.995212189349168	-4.3339	-29.473
