level_0	level_1	frames = 100 markers = 13 Hz = 30
-37.809	3.5266	-31.38043036984616
-38.1	10.791	-24.575430369846163
-38.375	-3.795	-25.06743036984616
-42.372	14.029	-11.076430369846161
-45.031	-10.069	-13.801430369846162
-30.786	12.97	-0.7677303698461602
-37.104	-8.0923	-0.5939303698461602
-38.531	5.8947	-2.9005303698461598
-38.164	-1.0007	-2.90573036984616
-38.7	6.6736	14.40976963015384
-38.864	-1.3533	14.406769630153839
-38.861	7.3285	29.18256963015384
-39.45	-1.6284	29.186569630153837
-37.809	3.5195	-31.382430369846162
-38.099	10.79	-24.57843036984616
-38.376	-3.7936	-25.06243036984616
-42.42	14.125	-11.118430369846159
-45.429	-9.3555	-13.664430369846162
-30.869	12.976	-0.7805303698461596
-36.915	-8.4498	-0.7104303698461596
-38.529	5.8835	-2.8964303698461595
-38.17	-1.0123	-2.9139303698461596
-38.548	6.6879	14.413369630153838
-38.714	-1.3879	14.40346963015384
-38.864	7.3302	29.184569630153838
-39.45	-1.6343	29.17656963015384
-37.8	3.5066	-31.388430369846162
-38.097	10.784	-24.589430369846163
-38.381	-3.7984	-25.057430369846163
-42.492	14.214	-11.17743036984616
-45.433	-9.4245	-13.690430369846162
-31.006	13.064	-0.7664303698461596
-37.048	-8.4789	-0.6559303698461596
-38.529	5.8733	-2.8937303698461596
-38.182	-1.0232	-2.9273303698461595
-38.545	6.6823	14.41586963015384
-38.721	-1.3926	14.390369630153838
-38.86	7.3288	29.186569630153837
-39.453	-1.6334	29.163569630153837
-37.801	3.504	-31.387430369846165
-38.095	10.783	-24.59143036984616
-38.378	-3.7993	-25.05343036984616
-42.572	14.315	-11.233430369846161
-45.446	-9.5204	-13.743430369846163
-31.138	13.115	-0.7722303698461594
-37.231	-8.4772	-0.6086303698461597
-38.53	5.8644	-2.8877303698461603
-38.193	-1.0325	-2.93213036984616
-38.553	6.6915	14.421069630153838
-38.723	-1.3944	14.385969630153838
-38.877	7.3532	29.19056963015384
-39.452	-1.6279	29.15956963015384
-37.789	3.4895	-31.38943036984616
-38.095	10.776	-24.601430369846163
-38.388	-3.8045	-25.039430369846162
-42.629	14.416	-11.29143036984616
-45.422	-9.6653	-13.780430369846162
-31.254	13.152	-0.77313036984616
-37.373	-8.5207	-0.5516303698461602
-38.532	5.8616	-2.88093036984616
-38.205	-1.0357	-2.9402303698461596
-38.556	6.6886	14.42776963015384
-38.73	-1.3959	14.378069630153838
-38.878	7.3508	29.19756963015384
-39.453	-1.6281	29.152569630153838
-37.412	3.2087	-31.399430369846165
-38.271	10.529	-24.690430369846162
-38.469	-3.974	-25.01443036984616
-42.671	14.374	-11.393430369846161
-45.551	-9.7864	-13.75943036984616
-31.385	13.205	-0.7687303698461596
-37.72	-8.3362	-0.42953036984615967
-38.535	5.8548	-2.87863036984616
-38.23	-1.0433	-2.95523036984616
-38.552	6.6769	14.43036963015384
-38.752	-1.4537	14.36196963015384
-38.867	7.3353	29.20056963015384
-39.468	-1.7281	29.13556963015384
-37.472	3.1169	-31.39243036984616
-38.271	10.467	-24.68743036984616
-38.445	-4.0364	-24.975430369846162
-42.746	14.409	-11.444430369846163
-45.645	-9.9097	-13.827430369846162
-31.505	13.216	-0.7739303698461599
-38.094	-8.3319	-0.35023036984615974
-38.53	5.8734	-2.87633036984616
-38.229	-1.0251	-2.94163036984616
-38.547	6.6843	14.433169630153838
-38.75	-1.443	14.37556963015384
-38.866	7.3325	29.20356963015384
-39.468	-1.7234	29.148569630153837
-37.467	3.1066	-31.384430369846164
-38.284	10.455	-24.685430369846163
-38.458	-4.0477	-24.964430369846163
-42.8	14.436	-11.467430369846163
-45.615	-10.007	-13.835430369846161
-31.565	13.205	-0.7954303698461596
-38.115	-8.3428	-0.3396303698461596
-38.53	5.8916	-2.8689303698461597
-38.225	-1.0067	-2.9292303698461595
-38.549	6.6874	14.44126963015384
-38.75	-1.4338	14.387569630153838
-38.869	7.3221	29.212569630153837
-39.469	-1.7229	29.160569630153837
-37.459	3.0863	-31.38343036984616
-38.289	10.446	-24.693430369846162
-38.482	-4.0537	-24.955430369846162
-42.824	14.468	-11.493430369846163
-45.62	-10.035	-13.824430369846162
-31.594	13.205	-0.81923036984616
-38.124	-8.3529	-0.32923036984615983
-38.529	5.8984	-2.86233036984616
-38.236	-1.0004	-2.9322303698461596
-38.549	6.7045	14.44746963015384
-38.755	-1.4312	14.38466963015384
-38.871	7.3482	29.218569630153837
-39.47	-1.7231	29.157569630153837
-37.459	3.0723	-31.381430369846164
-38.31	10.443	-24.71343036984616
-38.488	-4.0605	-24.944430369846163
-42.857	14.47	-11.52043036984616
-45.624	-10.019	-13.801430369846162
-31.635	13.189	-0.8395303698461598
-38.101	-8.342	-0.3216303698461598
-38.53	5.9193	-2.8595303698461603
-38.241	-0.97967	-2.9284303698461596
-38.552	6.7119	14.45086963015384
-38.757	-1.4223	14.38826963015384
-38.871	7.3443	29.221569630153837
-39.471	-1.7243	29.160569630153837
-37.46	3.0611	-31.375430369846164
-38.313	10.436	-24.71043036984616
-38.509	-4.0654	-24.932430369846163
-42.883	14.465	-11.525430369846163
-45.657	-9.9764	-13.771430369846161
-31.647	13.161	-0.86193036984616
-38.066	-8.3339	-0.3251303698461596
-38.53	5.9316	-2.8506303698461597
-38.248	-0.96759	-2.9243303698461602
-38.554	6.7079	14.460469630153838
-38.759	-1.4132	14.39246963015384
-38.876	7.3262	29.23156963015384
-39.47	-1.7173	29.16556963015384
-37.462	3.0518	-31.37143036984616
-38.315	10.43	-24.717430369846163
-38.524	-4.0724	-24.92243036984616
-42.877	14.447	-11.525430369846163
-45.567	-9.9464	-13.675430369846161
-31.608	13.115	-0.8999303698461603
-37.713	-8.3316	-0.37833036984616
-38.527	5.9414	-2.8473303698461603
-38.256	-0.95829	-2.91903036984616
-38.553	6.7197	14.463669630153838
-38.763	-1.4082	14.397769630153839
-38.876	7.3395	29.23556963015384
-39.466	-1.7167	29.17056963015384
-37.452	3.0363	-31.37143036984616
-38.315	10.421	-24.71843036984616
-38.532	-4.0802	-24.920430369846162
-42.897	14.44	-11.53543036984616
-45.588	-9.8582	-13.63143036984616
-31.603	13.08	-0.9407303698461602
-37.647	-8.2932	-0.37973036984616027
