level_0	level_1	frames = 313 markers = 13 Hz = 30
35.192	0.013507	-30.023234971462276
35.514	-7.4401	-22.293234971462276
37.013	7.3478	-22.217234971462275
33.306	-8.2798	-8.530834971462276
36.174	9.8551	-8.517434971462276
31.891	-8.7887	0.3682750285377248
35.08	10.906	0.3689750285377248
36.687	-3.9422	-1.8781349714622753
36.963	4.3964	-1.8833349714622751
37.216	-4.2567	15.787765028537724
37.566	5.0826	15.771765028537724
37.697	-4.5219	31.320765028537725
38.085	5.658	31.300765028537725
35.181	0.023677	-30.024234971462278
35.515	-7.4349	-22.294234971462277
37.005	7.357	-22.220234971462276
33.286	-8.2732	-8.535334971462277
36.167	9.8603	-8.519934971462277
31.858	-8.7814	0.3616750285377248
35.057	10.896	0.3661750285377248
36.664	-3.939	-1.8763349714622752
36.945	4.3995	-1.8770349714622752
37.045	-4.2856	15.792765028537724
37.395	5.0986	15.781765028537723
37.695	-4.5162	31.319765028537724
38.084	5.6555	31.304765028537723
35.163	0.025307	-30.020234971462276
35.517	-7.4245	-22.280234971462278
36.994	7.372	-22.230234971462277
33.264	-8.2716	-8.526534971462276
36.155	9.8448	-8.523634971462277
31.819	-8.7837	0.3677750285377248
35.055	10.875	0.3644750285377248
36.625	-3.9456	-1.8708349714622752
36.914	4.3927	-1.8668349714622752
37.028	-4.2953	15.797765028537723
37.381	5.0958	15.791765028537723
37.695	-4.5289	31.323765028537725
38.082	5.6562	31.313765028537723
35.154	0.037907	-30.023234971462276
35.524	-7.4133	-22.274234971462278
36.982	7.3842	-22.232234971462276
33.246	-8.2636	-8.524534971462277
36.149	9.8299	-8.520634971462277
31.785	-8.7777	0.3669750285377248
35.077	10.866	0.3702750285377248
36.596	-3.9471	-1.8723349714622752
36.883	4.3912	-1.8627349714622752
37.013	-4.307	15.795765028537723
37.363	5.0955	15.794765028537723
37.698	-4.5487	31.320765028537725
38.079	5.6567	31.316765028537723
35.151	0.042777	-30.016234971462275
35.522	-7.412	-22.259234971462277
36.969	7.3843	-22.222234971462278
33.218	-8.2752	-8.514634971462277
36.127	9.8101	-8.507834971462277
31.741	-8.7894	0.37417502853772483
35.086	10.868	0.3840750285377248
36.561	-3.9433	-1.8651349714622751
36.849	4.395	-1.855434971462275
36.989	-4.2873	15.803765028537724
37.344	5.0972	15.801765028537723
37.684	-4.5144	31.327765028537723
38.073	5.6566	31.322765028537724
35.154	0.054647	-30.015234971462277
35.517	-7.403	-22.254234971462278
36.973	7.3887	-22.210234971462278
33.179	-8.2937	-8.516934971462277
36.081	9.7952	-8.495934971462276
31.68	-8.7988	0.36857502853772484
35.057	10.887	0.3939750285377248
36.526	-3.9428	-1.8632349714622751
36.818	4.3953	-1.8524349714622752
36.975	-4.2942	15.804765028537723
37.326	5.0959	15.804765028537723
37.685	-4.5288	31.328765028537724
38.064	5.6539	31.324765028537723
35.166	0.070837	-30.017234971462276
35.492	-7.3897	-22.259234971462277
36.979	7.3952	-22.190234971462278
33.114	-8.345	-8.533534971462277
36.002	9.8018	-8.481134971462277
31.587	-8.8175	0.3490750285377248
34.975	10.938	0.4026750285377248
36.494	-3.9363	-1.8581349714622752
36.785	4.402	-1.8562349714622752
36.957	-4.2931	15.809765028537724
37.309	5.0997	15.800765028537723
37.683	-4.5318	31.33276502853772
38.061	5.6551	31.320765028537725
35.188	0.096027	-30.017234971462276
