frames = 178 markers = 13 Hz = 30
33.47	0.70029	29.653
34.136	-6.3869	21.958
34.211	7.6557	21.879
32.234	-8.5775	8.1959
33.075	9.8023	8.0364
31.015	-9.9415	-0.61478
32.36	11.141	-0.82338
34.735	-3.6373	1.5623
34.324	4.7183	1.5671
34.823	-3.3971	-16.21
34.767	5.1547	-16.198
34.913	-3.1735	-31.792
35.142	5.5104	-31.78
33.493	0.70899	29.649
34.128	-6.373	21.958
34.227	7.666	21.856
32.203	-8.5314	8.1938
33.061	9.8143	8.0164
30.97	-9.874	-0.61828
32.327	11.154	-0.84168
34.712	-3.648	1.5551
34.306	4.7079	1.5617
34.658	-3.4573	-16.218
34.538	5.1282	-16.208
34.912	-3.1747	-31.797
35.036	5.4128	-31.788
33.507	0.71799	29.645
34.124	-6.3627	21.961
34.242	7.6745	21.839
32.251	-8.4928	8.1849
33.04	9.8203	8.0012
31.052	-9.8186	-0.63438
32.282	11.158	-0.85508
34.684	-3.6567	1.548
34.288	4.6997	1.5579
34.645	-3.4643	-16.225
34.531	5.127	-16.211
34.913	-3.1809	-31.804
35.037	5.418	-31.791
33.494	0.73699	29.65
34.127	-6.3418	21.954
34.237	7.6902	21.838
32.219	-8.4463	8.1794
33.011	9.8217	8.0003
30.997	-9.7558	-0.63918
32.238	11.15	-0.85608
34.667	-3.6735	1.557
34.273	4.683	1.5598
34.635	-3.4697	-16.216
34.523	5.1138	-16.209
34.913	-3.1755	-31.795
35.034	5.408	-31.789
33.483	0.76479	29.649
34.125	-6.3158	21.96
34.235	7.7167	21.832
32.192	-8.392	8.1844
32.981	9.8343	7.9948
30.953	-9.6832	-0.63458
32.191	11.154	-0.86138
34.656	-3.6871	1.5587
34.264	4.6695	1.5563
34.628	-3.478	-16.214
34.524	5.1169	-16.212
34.908	-3.1795	-31.793
35.038	5.427	-31.791
33.465	0.79999	29.652
34.128	-6.2871	21.969
34.223	7.7427	21.823
32.169	-8.3486	8.1943
32.953	9.8373	7.9838
30.915	-9.6295	-0.62378
32.153	11.143	-0.87358
34.645	-3.7013	1.5693
34.258	4.6554	1.553
34.497	-3.4298	-16.202
34.517	5.1107	-16.215
34.675	-3.0765	-31.78
35.037	5.4268	-31.794
33.432	0.83599	29.65
34.123	-6.2601	21.981
34.206	7.7709	21.815
32.146	-8.3114	8.2077
32.923	9.8401	7.9733
30.878	-9.5835	-0.60978
32.114	11.129	-0.88568
34.642	-3.7097	1.5693
34.252	4.6469	1.5513
34.496	-3.4341	-16.202
34.517	5.1022	-16.217
34.674	-3.0771	-31.78
35.038	5.4198	-31.796
33.409	0.94749	29.649
34.126	-6.2237	21.991
34.192	7.8044	21.799
32.134	-8.2903	8.2225
32.904	9.8235	7.9505
30.852	-9.5639	-0.59268
32.091	11.08	-0.91278
34.634	-3.7125	1.5693
34.247	4.6442	1.5512
34.497	-3.4361	-16.202
34.512	5.1025	-16.217
34.676	-3.0806	-31.78
35.034	5.4234	-31.796
33.303	0.98159	29.625
34.077	-6.1718	22.008
34.153	7.8577	21.75
32.111	-8.2869	8.2433
32.876	9.8558	7.897
30.832	-9.5597	-0.57238
32.07	11.098	-0.96898
34.641	-3.7527	1.5665
34.406	4.6096	1.5288
34.498	-3.4584	-16.205
34.586	5.088	-16.24
34.681	-3.0893	-31.783
35.032	5.422	-31.821
33.215	1.0595	29.619
34.08	-6.1069	22.02
34.143	7.9132	21.716
32.132	-8.323	8.2682
32.857	9.894	7.8616
30.822	-9.5791	-0.54528
32.046	11.126	-1.0053
34.638	-3.7473	1.5646
34.403	4.615	1.527
34.499	-3.455	-16.207
34.587	5.0894	-16.241
34.683	-3.0878	-31.784
35.037	5.4207	-31.822
33.092	1.1425	29.614
34.064	-6.0358	22.048
34.123	7.9797	21.694
32.18	-8.4177	8.3147
32.832	9.9379	7.837
30.813	-9.613	-0.49828
32.017	11.155	-1.0317
34.641	-3.7441	1.5717
34.402	4.6182	1.5272
34.502	-3.4557	-16.2
34.59	5.087	-16.241
34.685	-3.0909	-31.777
35.039	5.4148	-31.822
32.948	1.1541	29.61
34.039	-5.9528	22.056
34.078	8.0499	21.666
32.294	-8.6212	8.3572
32.81	9.9782	7.8028
30.817	-9.7167	-0.45088
32.006	11.173	-1.0701
34.651	-3.7462	1.5877
34.414	4.6159	1.5257
34.503	-3.4563	-16.184
34.592	5.0856	-16.243
34.68	-3.0887	-31.761
35.035	5.4142	-31.824
32.881	1.1184	29.612
34.073	-5.9465	22.065
33.966	8.0599	21.683
32.531	-8.9947	8.4217
32.763	9.9841	7.8131
30.842	-9.9391	-0.36568
31.994	11.169	-1.0642
34.669	-3.7406	1.6001
34.437	4.6216	1.5242
