level_0	level_1	frames = 147 markers = 13 Hz = 30
-33.27	1.6942	-27.142228267922548
-34.107	7.8759	-20.00622826792255
-34.293	-5.4883	-20.026228267922548
-34.18	10.033	-6.089228267922552
-35.937	-8.7314	-6.600628267922552
-33.867	10.928	3.8561717320774482
-38.077	-11.078	2.8640417320774487
-34.71	4.0002	1.9674417320774487
-34.729	-4.6173	1.9625417320774488
-35.674	4.4574	18.13877173207745
-35.753	-5.3738	18.12077173207745
-36.554	4.8598	32.63177173207745
-36.657	-6.0266	32.60877173207745
-33.327	1.4282	-27.15822826792255
-34.211	7.6392	-20.057228267922547
-34.282	-5.7283	-20.01322826792255
-33.839	9.5075	-6.0597282679225515
-35.815	-8.9291	-6.552828267922552
-34.177	10.679	3.8559717320774487
-37.874	-11.245	2.9370417320774487
-34.742	3.8485	1.9567417320774485
-34.691	-4.7689	1.9681417320774486
-35.554	4.4111	18.133771732077452
-35.585	-5.4716	18.13577173207745
-36.583	4.9146	32.61377173207745
-36.65	-6.0238	32.61677173207745
-33.418	1.1402	-27.16422826792255
-34.301	7.4094	-20.07322826792255
-34.29	-5.9574	-20.005228267922547
-33.978	9.1879	-6.067028267922552
-35.628	-9.0999	-6.488528267922552
-34.417	10.327	3.8481717320774482
-37.545	-11.373	3.0418417320774487
-34.746	3.7011	1.9754417320774487
-34.667	-4.9161	1.9802417320774488
-35.558	4.344	18.14877173207745
-35.571	-5.5402	18.15077173207745
-36.584	4.9184	32.62677173207745
-36.65	-6.0213	32.63377173207745
-33.496	0.90373	-27.18122826792255
-34.41	7.209	-20.104228267922547
-34.313	-6.1597	-20.025228267922547
-34.05	8.9021	-6.084328267922551
-35.404	-9.2634	-6.4522282679225516
-34.532	10.015	3.8317717320774483
-37.139	-11.508	3.1203417320774487
-34.722	3.5289	1.9533417320774487
-34.646	-5.0883	1.9861417320774486
-35.542	4.2534	18.12277173207745
-35.562	-5.6252	18.159771732077452
-36.58	4.901	32.59677173207745
-36.648	-6.0271	32.64377173207745
-33.563	0.65642	-27.19922826792255
-34.504	7.0079	-20.14322826792255
-34.32	-6.3644	-20.04422826792255
-34.154	8.5825	-6.109228267922552
-35.095	-9.514	-6.428528267922552
