level_0	level_1	frames = 111 markers = 13 Hz = 30
29.144717394317396	-1.3463	29.849
29.154717394317395	-9.0247	21.919
27.756717394317395	5.9159	21.726
30.337717394317398	-11.518	8.4304
27.530717394317396	9.6493	8.4874
31.705717394317396	-12.238	-0.50996
29.706717394317398	10.532	-0.26556
27.431717394317396	-5.5982	1.6124
27.340717394317394	2.6397	1.6175
27.321717394317396	-5.9969	-16.095
26.773717394317398	3.5988	-16.062
27.206717394317398	-6.3385	-31.783
26.282717394317395	4.4208	-31.73
29.182717394317397	-1.3598	29.848
29.186717394317395	-9.0377	21.92
27.777717394317396	5.9041	21.736
30.353717394317396	-11.504	8.426
27.519717394317396	9.6711	8.5072
31.712717394317398	-12.234	-0.51496
29.701717394317395	10.543	-0.24516
27.443717394317396	-5.5925	1.6144
27.348717394317397	2.6454	1.621
27.489717394317395	-6.0167	-16.093
26.937717394317396	3.6335	-16.061
27.213717394317396	-6.3211	-31.779
26.277717394317396	4.4294	-31.724
29.209717394317398	-1.375	29.85
29.225717394317396	-9.05	21.919
27.802717394317398	5.8923	21.743
30.341717394317396	-11.548	8.4259
27.518717394317395	9.6813	8.5209
31.721717394317395	-12.237	-0.51526
29.699717394317396	10.561	-0.23086
27.464717394317397	-5.59	1.6179
27.356717394317396	2.6477	1.6229
27.492717394317395	-6.0246	-16.089
26.937717394317396	3.6344	-16.059
27.203717394317398	-6.3389	-31.775
26.278717394317397	4.4299	-31.722
29.231717394317396	-1.3626	29.848
29.274717394317396	-9.0489	21.918
27.830717394317396	5.8952	21.752
30.296717394317398	-11.627	8.4322
27.510717394317396	9.7045	8.5368
31.725717394317396	-12.244	-0.50616
29.688717394317397	10.586	-0.21546
27.486717394317395	-5.587	1.6145
27.363717394317398	2.6506	1.6263
27.506717394317395	-6.0271	-16.093
26.946717394317396	3.6332	-16.056
27.202717394317396	-6.3448	-31.778
26.284717394317397	4.4248	-31.719
29.255717394317397	-1.367	29.849
29.324717394317396	-9.0518	21.921
27.859717394317396	5.8913	21.753
30.204717394317395	-11.755	8.4498
27.509717394317395	9.7199	8.5446
31.742717394317395	-12.255	-0.47796
29.690717394317396	10.603	-0.20696
27.510717394317396	-5.583	1.6164
27.367717394317395	2.6543	1.6298
27.519717394317396	-6.0182	-16.091
26.944717394317397	3.6396	-16.052
27.207717394317395	-6.3315	-31.776
26.281717394317397	4.4348	-31.715
29.199717394317396	-1.3539	29.857
29.396717394317395	-9.0542	21.917
27.895717394317398	5.8812	21.756
30.026717394317398	-11.977	8.4779
27.513717394317396	9.7271	8.5526
31.712717394317398	-12.349	-0.42916
29.699717394317396	10.619	-0.19686
27.556717394317396	-5.5951	1.6324
27.368717394317397	2.6413	1.6354
27.538717394317395	-6.0214	-16.075
26.940717394317396	3.6431	-16.045
27.205717394317396	-6.3279	-31.76
26.271717394317395	4.4525	-31.707
29.218717394317395	-1.3455	29.864
29.519717394317396	-9.0446	21.911
27.931717394317396	5.8798	21.768
29.780717394317396	-12.233	8.5199
27.516717394317396	9.7423	8.5705
31.675717394317395	-12.468	-0.34956
29.709717394317398	10.642	-0.17626
27.593717394317395	-5.6113	1.6554
27.357717394317397	2.6239	1.6395
27.555717394317398	-6.0314	-16.052
26.935717394317397	3.6382	-16.04
27.203717394317398	-6.3328	-31.737
26.271717394317395	4.4584	-31.702
29.311717394317395	-1.2457	29.867
29.731717394317396	-8.969	21.937
27.946717394317396	5.9424	21.785
29.640717394317395	-12.589	8.6545
27.503717394317395	9.7798	8.581
31.870717394317396	-12.838	-0.13596
