frames = 150 markers = 13 Hz = 30
-39.583	-1.6587	27.338
-39.828	5.2171	19.633
-39.971	-8.8555	20.15
-39.067	7.6103	5.4118
-38.761	-11.235	5.9688
-38.561	9.1126	-3.7052
-37.997	-12.721	-3.1216
-39.096	1.4011	-1.2686
-39.292	-5.6709	-1.2637
-38.495	1.9323	-19.472
-40.188	-5.2462	-19.46
-40.785	1.8196	-34.171
-40.898	-4.8805	-34.322
-39.59	-1.6519	27.338
-39.838	5.2172	19.632
-39.971	-8.855	20.149
-39.078	7.6196	5.4116
-38.758	-11.232	5.9672
-38.574	9.1278	-3.7046
-37.992	-12.716	-3.1233
-39.113	1.3949	-1.2702
-39.301	-5.6775	-1.2621
-38.501	1.9468	-19.472
-40.059	-5.3382	-19.466
-40.799	1.8486	-34.171
-40.903	-4.888	-34.319
-39.59	-1.65	27.34
-39.847	5.2149	19.633
-39.971	-8.8567	20.148
-39.095	7.6171	5.4125
-38.758	-11.226	5.9653
-38.593	9.1241	-3.704
-37.992	-12.705	-3.1261
-39.126	1.3949	-1.2684
-39.316	-5.6774	-1.2603
-38.507	1.9432	-19.47
-40.063	-5.3417	-19.465
-40.797	1.8433	-34.17
-40.901	-4.8921	-34.318
-39.591	-1.6398	27.338
-39.85	5.2228	19.633
-39.97	-8.8495	20.148
-39.104	7.6222	5.4119
-38.758	-11.217	5.9645
-38.609	9.1286	-3.7051
-37.992	-12.694	-3.127
-39.142	1.3891	-1.2703
-39.325	-5.6833	-1.2638
-38.516	1.9463	-19.472
-40.069	-5.3431	-19.469
-40.8	1.852	-34.173
-40.903	-4.8901	-34.322
-39.587	-1.6368	27.34
-39.85	5.2273	19.635
-39.956	-8.8456	20.154
-39.113	7.6194	5.4117
-38.752	-11.206	5.9685
-38.623	9.1211	-3.7063
-37.992	-12.68	-3.1242
-39.162	1.3852	-1.2671
-39.342	-5.6873	-1.2652
-38.523	1.9315	-19.468
-40.077	-5.3462	-19.47
-40.794	1.8284	-34.171
-40.906	-4.8924	-34.324
-39.582	-1.6403	27.346
-39.853	5.227	19.645
-39.956	-8.8483	20.172
-39.125	7.6225	5.4223
-38.755	-11.197	5.9847
-38.64	9.1252	-3.6958
-37.997	-12.663	-3.1093
-39.171	1.3832	-1.2651
-39.358	-5.6892	-1.2599
-38.528	1.9292	-19.466
-40.083	-5.343	-19.465
-40.794	1.8296	-34.17
-40.902	-4.8853	-34.319
-39.577	-1.6451	27.344
-39.862	5.2258	19.645
-39.955	-8.8501	20.171
-39.137	7.6266	5.4226
-38.76	-11.193	5.9824
-38.654	9.1338	-3.695
-38.006	-12.654	-3.1126
-39.184	1.3847	-1.267
-39.369	-5.6877	-1.2635
-38.533	1.9319	-19.468
-40.087	-5.3432	-19.469
-40.791	1.834	-34.173
-40.903	-4.8849	-34.323
-39.562	-1.6405	27.346
-39.873	5.2232	19.648
-39.966	-8.8518	20.168
-39.149	7.6261	5.4257
-38.767	-11.188	5.9779
-38.669	9.1347	-3.6917
-38.009	-12.646	-3.1176
-39.191	1.381	-1.265
-39.373	-5.6915	-1.2582
-38.538	1.9282	-19.466
-40.091	-5.3464	-19.464
-40.794	1.8303	-34.171
-40.905	-4.8894	-34.318
-39.551	-1.6381	27.347
-39.887	5.2219	19.643
-39.971	-8.8518	20.17
-39.164	7.6284	5.4214
-38.777	-11.182	5.9791
-38.684	9.1392	-3.6957
-38.022	-12.636	-3.1172
-39.201	1.3802	-1.2635
-39.379	-5.6924	-1.2598
-38.543	1.9304	-19.464
-40.09	-5.3463	-19.466
-40.795	1.835	-34.17
-40.898	-4.8885	-34.32
-39.554	-1.6482	27.347
-39.894	5.215	19.643
-39.978	-8.8588	20.168
-39.171	7.5908	5.4168
-38.786	-11.183	5.9758
-38.691	9.0818	-3.7034
-38.033	-12.632	-3.1213
-39.208	1.3815	-1.2651
-39.388	-5.691	-1.2599
-38.545	1.9314	-19.466
-40.095	-5.3417	-19.466
-40.796	1.8375	-34.172
-40.9	-4.8813	-34.321
-39.564	-1.666	27.351
-39.898	5.1987	19.649
-39.979	-8.8735	20.166
-39.176	7.5281	5.4153
-38.794	-11.19	5.9723
-38.697	8.9893	-3.7098
-38.045	-12.635	-3.126
-39.217	1.3863	-1.2602
-39.392	-5.6863	-1.2613
-38.547	1.9335	-19.46
-40.101	-5.3419	-19.467
-40.793	1.8368	-34.167
-40.905	-4.8875	-34.322
-39.554	-1.6511	27.346
-39.9	5.2135	19.643
-39.987	-8.8589	20.161
-39.185	7.5205	5.4047
-38.803	-11.187	5.9691
-38.709	8.9669	-3.7227
-38.054	-12.64	-3.1279
-39.222	1.3831	-1.2637
-39.396	-5.6896	-1.2632
-38.55	1.9366	-19.464
-40.1	-5.3463	-19.469
-40.797	1.8452	-34.17
-40.903	-4.8907	-34.324
-39.564	-1.6552	27.347
-39.902	5.2134	19.646
-39.99	-8.8598	20.162
-39.187	7.4413	5.3957
-38.811	-11.19	5.9691
-38.713	8.8369	-3.7396
-38.067	-12.643	-3.1282
-39.228	1.3827	-1.262
-39.403	-5.69	-1.2631
-38.551	1.9363	-19.462
-40.106	-5.3439	-19.469
-40.798	1.8462	-34.168
-40.905	-4.8881	-34.325
-39.565	-1.6637	27.348
-39.9	5.2143	19.646
-39.988	-8.8583	20.16
-39.188	7.3772	5.385
-38.815	-11.19	5.9673
-38.715	8.731	-3.7565
-38.074	-12.645	-3.1299
-39.234	1.3837	-1.2619
-39.403	-5.6891	-1.2631
-38.552	1.9483	-19.461
-40.103	-5.3473	-19.47
-40.797	1.8653	-34.168
-40.906	-4.8911	-34.325
-39.568	-1.6524	27.349
-39.797	5.2128	19.61
-39.988	-8.8499	20.16
-39.146	7.3366	5.3403
-38.823	-11.19	5.9677
-38.713	8.6639	-3.807
-38.087	-12.65	-3.1291
-39.237	1.3856	-1.2586
-39.404	-5.6872	-1.2629
-38.548	1.9416	-19.458
-40.105	-5.341	-19.469
-40.794	1.8512	-34.165
-40.902	-4.8848	-34.325
-39.561	-1.6639	27.349
-39.79	5.2081	19.61
-39.985	-8.8539	20.158
-39.142	7.334	5.3406
-38.823	-11.185	5.9647
-38.711	8.6639	-3.8064
-38.09	-12.639	-3.1333
-39.238	1.3861	-1.2587
-39.407	-5.6867	-1.2646
-38.546	1.9402	-19.458
-40.107	-5.3442	-19.471
-40.795	1.8487	-34.164
-40.907	-4.8895	-34.326
-39.561	-1.6755	27.35
-39.89	5.2122	19.65
-39.98	-8.8607	20.16
-39.18	7.3466	5.3843
-38.821	-11.188	5.9655
-38.709	8.682	-3.76
-38.089	-12.638	-3.1332
-39.241	1.3879	-1.2603
-39.408	-5.685	-1.263
-38.549	1.9555	-19.459
-40.105	-5.3434	-19.47
-40.804	1.874	-34.164
-40.904	-4.8871	-34.325
-39.553	-1.6812	27.35
-39.881	5.2119	19.651
-39.975	-8.8606	20.154
-39.173	7.3782	5.3903
-38.819	-11.186	5.9593
-38.704	8.7341	-3.7511
-38.088	-12.634	-3.1397
-39.239	1.3933	-1.2603
-39.406	-5.6795	-1.2629
-38.539	1.9476	-19.459
-40.107	-5.3404	-19.469
-40.798	1.8548	-34.164
-40.907	-4.8882	-34.325
-39.554	-1.6871	27.351
-39.879	5.2111	19.655
-39.965	-8.8626	20.159
-39.166	7.4084	5.3992
-38.808	-11.178	5.9623
-38.693	8.7843	-3.7391
-38.078	-12.623	-3.1375
-39.242	1.391	-1.2617
-39.404	-5.682	-1.2597
-38.537	1.949	-19.46
-40.11	-5.3434	-19.466
-40.797	1.8572	-34.165
-40.913	-4.892	-34.321
-39.525	-1.6633	27.35
-39.864	5.2325	19.651
-39.964	-8.8406	20.155
-39.155	7.4511	5.3986
-38.804	-11.164	5.9595
-38.684	8.8408	-3.7378
-38.073	-12.613	-3.1394
-39.236	1.3936	-1.2617
-39.4	-5.6793	-1.2597
-38.533	1.9497	-19.46
-40.106	-5.3433	-19.466
-40.799	1.8573	-34.164
-40.913	-4.8918	-34.321
-39.512	-1.668	27.349
-39.855	5.2304	19.652
-39.959	-8.843	20.153
-39.146	7.4882	5.4057
-38.797	-11.158	5.9568
-38.675	8.9032	-3.7268
-38.062	-12.601	-3.1429
-39.236	1.3929	-1.2599
-39.395	-5.6801	-1.2579
-38.529	1.9521	-19.458
-40.102	-5.3328	-19.464
-40.795	1.861	-34.162
-40.904	-4.8761	-34.319
-39.505	-1.6808	27.35
-39.845	5.2206	19.659
-39.947	-8.8536	20.157
-39.132	7.5269	5.4206
-38.785	-11.154	5.9579
-38.659	8.973	-3.707
-38.051	-12.588	-3.1431
-39.228	1.3977	-1.2595
-39.387	-5.6753	-1.2528
-38.527	1.9656	-19.458
-40.103	-5.3432	-19.459
-40.799	1.8822	-34.161
-40.916	-4.8969	-34.314
-39.493	-1.704	27.354
-39.83	5.2066	19.672
-39.925	-8.8691	20.158
-39.12	7.5562	5.4406
-38.768	-11.155	5.9569
-38.648	9.0303	-3.6826
-38.038	-12.58	-3.1459
-39.223	1.4025	-1.2592
-39.379	-5.6705	-1.2477
-38.524	1.9685	-19.458
-40.102	-5.3421	-19.453
-40.8	1.8826	-34.16
-40.92	-4.899	-34.308
-39.478	-1.7	27.351
-39.818	5.2112	19.67
-39.904	-8.8645	20.152
-39.11	7.5916	5.4434
-38.756	-11.147	5.9491
-38.639	9.0856	-3.6767
-38.03	-12.568	-3.1547
-39.215	1.4058	-1.2593
-39.369	-5.6673	-1.2494
-38.514	1.9589	-19.458
-40.096	-5.341	-19.455
-40.796	1.8616	-34.159
-40.918	-4.8996	-34.309
-39.45	-1.6864	27.35
-39.804	5.2223	19.641
-39.885	-8.8471	20.144
-39.097	7.6331	5.4198
-38.73	-11.128	5.9411
-38.626	9.1465	-3.6972
-38.002	-12.55	-3.1623
-39.202	1.4093	-1.2609
-39.355	-5.6638	-1.2479
-38.505	1.9747	-19.459
-40.088	-5.3397	-19.453
-40.801	1.8858	-34.159
-40.914	-4.9001	-34.308
-39.414	-1.6733	27.349
-39.787	5.2389	19.641
-39.874	-8.8319	20.15
-39.085	7.6695	5.4233
-38.719	-11.111	5.9476
-38.618	9.1958	-3.6917
-37.99	-12.533	-3.156
-39.189	1.4206	-1.2609
-39.342	-5.6525	-1.2496
-38.489	1.97	-19.46
-40.081	-5.3269	-19.455
-40.797	1.8662	-34.157
-40.909	-4.8877	-34.309
-39.383	-1.6455	27.346
-39.773	5.2699	19.638
-39.859	-8.802	20.147
-39.069	7.6385	5.4091
-38.704	-11.095	5.9461
-38.6	9.1252	-3.7124
-37.976	-12.524	-3.1562
-39.172	1.4274	-1.2611
-39.329	-5.6456	-1.2512
-38.473	1.9749	-19.46
-40.075	-5.3255	-19.456
-40.798	1.8693	-34.155
-40.909	-4.8907	-34.31
-39.335	-1.6124	27.342
-39.752	5.2968	19.63
-39.846	-8.7744	20.141
-39.052	7.6578	5.3998
-38.693	-11.081	5.9428
-38.587	9.1397	-3.7227
-37.965	-12.519	-3.1581
-39.155	1.4372	-1.2662
-39.31	-5.6358	-1.2533
-38.454	1.9776	-19.466
-40.068	-5.3234	-19.458
-40.793	1.8632	-34.158
-40.912	-4.8946	-34.311
-39.301	-1.5732	27.339
-39.735	5.3308	19.623
-39.843	-8.7398	20.138
-39.037	7.7126	5.3964
-38.679	-11.057	5.9423
-38.572	9.2078	-3.724
-37.944	-12.502	-3.157
-39.137	1.4455	-1.2647
-39.296	-5.6275	-1.2549
-38.44	1.9941	-19.464
-40.054	-5.3203	-19.46
-40.795	1.8852	-34.153
-40.904	-4.8921	-34.313
-39.255	-1.5526	27.333
-39.715	5.3574	19.614
-39.833	-8.7128	20.127
-39.021	7.7367	5.3865
-38.663	-11.033	5.9324
-38.56	9.2303	-3.7343
-37.925	-12.48	-3.1663
-39.114	1.4527	-1.2664
-39.271	-5.6203	-1.2567
-38.422	1.9889	-19.466
-40.042	-5.3127	-19.461
-40.795	1.8671	-34.153
-40.902	-4.8843	-34.313
-39.209	-1.5197	27.332
-39.691	5.3913	19.635
-39.81	-8.6852	20.134
-39.001	7.7562	5.4047
-38.639	-11.021	5.9422
-38.541	9.2407	-3.7177
-37.9	-12.478	-3.1548
-39.097	1.4494	-1.2695
-39.246	-5.6238	-1.2518
-38.408	2.0029	-19.469
-40.035	-5.318	-19.455
-40.796	1.8893	-34.153
-40.906	-4.8936	-34.307
-39.18	-1.4788	27.328
-39.67	5.4166	19.583
-39.815	-8.6466	20.111
-38.978	7.7746	5.3526
-38.628	-10.998	5.9228
-38.516	9.2546	-3.7705
-37.877	-12.464	-3.1719
-39.069	1.4522	-1.2698
-39.218	-5.621	-1.2552
-38.386	1.9942	-19.47
-40.023	-5.3161	-19.458
-40.791	1.8684	-34.151
-40.909	-4.8922	-34.309
-39.142	-1.4361	27.32
-39.633	5.462	19.6
-39.793	-8.6085	20.112
-38.951	7.7955	5.365
-38.604	-10.979	5.9266
-38.495	9.26	-3.7609
-37.854	-12.459	-3.1658
-39.036	1.4563	-1.2719
-39.197	-5.6167	-1.2621
-38.367	2.0092	-19.472
-40.012	-5.3172	-19.464
-40.797	1.8929	-34.149
-40.905	-4.8975	-34.315
-39.095	-1.4028	27.318
-39.6	5.4883	19.597
-39.775	-8.5821	20.119
-38.921	7.811	5.3593
-38.584	-10.969	5.937
-38.468	9.2685	-3.7679
-37.832	-12.46	-3.1535
-39.01	1.4584	-1.2751
-39.178	-5.6144	-1.2606
-38.346	2.0088	-19.475
-40.002	-5.3132	-19.463
-40.795	1.8893	-34.15
-40.902	-4.8923	-34.313
-39.059	-1.3595	27.31
-39.575	5.5178	19.581
-39.768	-8.5509	20.114
-38.89	7.8252	5.3415
-38.565	-10.956	5.936
-38.433	9.2729	-3.787
-37.805	-12.457	-3.152
-38.981	1.4579	-1.2804
-39.152	-5.6148	-1.2643
-38.324	2.0117	-19.481
-39.986	-5.3137	-19.466
-40.793	1.8911	-34.152
-40.895	-4.8927	-34.316
-39.016	-1.3221	27.303
-39.539	5.5501	19.559
-39.77	-8.5153	20.123
-38.852	7.8425	5.3175
-38.55	-10.944	5.9508
-38.393	9.2795	-3.8126
-37.779	-12.461	-3.1338
-38.951	1.46	-1.2839
-39.134	-5.6125	-1.2662
-38.306	2.0148	-19.485
-39.981	-5.3096	-19.467
-40.797	1.8943	-34.152
-40.898	-4.8887	-34.316
-38.973	-1.2754	27.302
-39.507	5.5814	19.556
-39.75	-8.4838	20.129
-38.814	7.8517	5.3105
-38.527	-10.933	5.9606
-38.351	9.2757	-3.8215
-37.755	-12.464	-3.1216
-38.917	1.4603	-1.2841
-39.107	-5.6119	-1.2679
-38.287	2.0178	-19.485
-39.97	-5.3136	-19.468
-40.801	1.8974	-34.149
-40.903	-4.8945	-34.316
-38.93	-1.2392	27.298
-39.48	5.6071	19.533
-39.734	-8.4533	20.13
-38.785	7.904	5.2925
-38.505	-10.925	5.9654
-38.319	9.3437	-3.8368
-37.729	-12.469	-3.1141
-38.89	1.4564	-1.287
-39.086	-5.6156	-1.2613
-38.262	2.0117	-19.488
-39.963	-5.3131	-19.461
-40.789	1.8869	-34.149
-40.903	-4.8928	-34.309
-38.882	-1.2075	27.29
-39.449	5.6376	19.519
-39.716	-8.4216	20.137
-38.739	7.913	5.2754
-38.483	-10.911	5.9766
-38.267	9.3402	-3.8554
-37.704	-12.467	-3.1007
-38.857	1.4517	-1.2922
-39.063	-5.6201	-1.2633
-38.247	2.0111	-19.494
-39.948	-5.3189	-19.462
-40.799	1.8886	-34.151
-40.898	-4.8977	-34.31
-38.821	-1.1609	27.283
-39.402	5.6706	19.503
-39.682	-8.3861	20.136
-38.687	7.9284	5.257
-38.451	-10.899	5.9795
-38.211	9.3444	-3.8755
-37.674	-12.469	-3.0953
-38.831	1.4508	-1.2939
-39.043	-5.6208	-1.2652
-38.226	2.01	-19.496
-39.941	-5.3151	-19.464
-40.793	1.8853	-34.15
-40.899	-4.8918	-34.31
-38.764	-1.1229	27.281
-39.361	5.701	19.494
-39.651	-8.353	20.138
-38.636	7.9531	5.2472
-38.418	-10.893	5.9859
-38.153	9.3654	-3.8855
-37.64	-12.481	-3.0858
-38.8	1.4507	-1.2957
-39.021	-5.6206	-1.267
-38.204	2.0101	-19.498
-39.931	-5.3209	-19.465
-40.789	1.8854	-34.149
-40.902	-4.9008	-34.311
-38.7	-1.1031	27.277
-39.305	5.7157	19.513
-39.596	-8.3451	20.144
-38.585	7.9497	5.2636
-38.377	-10.896	5.9928
-38.105	9.3503	-3.871
-37.607	-12.492	-3.0784
-38.772	1.4465	-1.3006
-38.992	-5.6249	-1.2639
-38.194	2.0111	-19.503
-39.92	-5.3227	-19.461
-40.799	1.8864	-34.151
-40.903	-4.9022	-34.306
-38.65	-1.0795	27.274
-39.262	5.7162	19.455
-39.566	-8.3276	20.113
-38.532	7.9578	5.2075
-38.341	-10.899	5.9665
-38.046	9.3633	-3.926
-37.567	-12.507	-3.102
-38.744	1.4385	-1.3055
-38.962	-5.6329	-1.2608
-38.178	2.0058	-19.509
-39.903	-5.3235	-19.457
-40.793	1.8802	-34.154
-40.9	-4.8958	-34.301
-38.572	-1.0665	27.274
-39.192	5.7193	19.489
-39.514	-8.335	20.151
-38.406	7.8566	5.2279
-38.3	-10.913	6.0046
-37.884	9.1955	-3.9137
-37.533	-12.526	-3.0637
-38.71	1.4299	-1.3085
-38.931	-5.6413	-1.2542
-38.167	1.9995	-19.512
-39.893	-5.3309	-19.449
-40.794	1.876	-34.155
-40.91	-4.9008	-34.292
-38.498	-1.0755	27.277
-39.115	5.7085	19.496
-39.436	-8.3471	20.152
-38.321	7.8513	5.2363
-38.244	-10.937	6.0058
-37.793	9.1937	-3.9045
-37.49	-12.555	-3.0626
-38.676	1.4138	-1.3079
-38.901	-5.6572	-1.2457
-38.157	1.9784	-19.513
-39.879	-5.3361	-19.44
-40.794	1.8539	-34.154
-40.906	-4.8989	-34.281
-38.438	-1.111	27.287
-39.023	5.6766	19.525
-39.364	-8.3843	20.17
-38.217	7.8396	5.269
-38.187	-10.976	6.0228
-37.68	9.1938	-3.8695
-37.443	-12.597	-3.0459
-38.639	1.3967	-1.3041
-38.875	-5.6739	-1.237
-38.15	1.9716	-19.509
-39.887	-5.3851	-19.43
-40.797	1.8632	-34.149
-40.941	-4.9738	-34.27
-38.318	-1.1137	27.301
-38.896	5.6674	19.538
-39.258	-8.3936	20.192
-38.082	7.8288	5.2826
-38.104	-10.998	6.0447
-37.542	9.183	-3.8557
-37.375	-12.627	-3.0238
-38.607	1.3164	-1.3053
-38.905	-5.7517	-1.2248
-38.133	1.9028	-19.51
-39.9	-5.422	-19.418
-40.785	1.8355	-34.15
-40.935	-4.977	-34.259
-38.187	-1.1676	27.293
-38.781	5.606	19.513
-39.151	-8.449	20.182
-37.945	7.8074	5.2649
-38.024	-11.048	6.0327
-37.389	9.1865	-3.8686
-37.313	-12.675	-3.0378
-38.673	1.2967	-1.3203
-38.81	-5.7764	-1.2331
-38.184	1.9343	-19.523
-39.839	-5.412	-19.423
-40.799	1.8478	-34.169
-40.906	-4.9433	-34.261
-38.048	-1.1538	27.267
-38.648	5.6238	19.493
-39.037	-8.4321	20.162
-37.798	7.7911	5.2405
-37.934	-11.065	6.0163
-37.234	9.1494	-3.8955
-37.238	-12.713	-3.0514
-38.621	1.2049	-1.3242
-38.787	-5.8679	-1.2784
-38.165	1.8619	-19.527
-39.826	-5.4499	-19.467
-40.792	1.8135	-34.171
-40.901	-4.9362	-34.303
-37.909	-1.215	27.261
-38.522	5.5569	19.487
-38.927	-8.4988	20.164
-37.631	7.7774	5.2454
-37.858	-11.137	6.0172
-37.041	9.1698	-3.8839
-37.183	-12.788	-3.0516
-38.558	1.1589	-1.3312
-38.718	-5.914	-1.2822
-38.153	1.837	-19.535
-39.793	-5.4719	-19.468
-40.791	1.8172	-34.177
-40.896	-4.9382	-34.301
-37.762	-1.2905	27.251
-38.396	5.4878	19.483
-38.821	-8.567	20.149
-37.471	7.7423	5.2489
-37.774	-11.201	5.9989
-36.859	9.1565	-3.8757
-37.114	-12.85	-3.0714
-38.477	1.1187	-1.3367
-38.652	-5.9538	-1.2893
-38.14	1.8008	-19.542
-39.761	-5.4922	-19.473
-40.791	1.8087	-34.181
-40.893	-4.94	-34.303
-37.642	-1.3634	27.263
-38.266	5.4001	19.469
-38.711	-8.6497	20.141
-37.324	7.6894	5.2409
-37.681	-11.278	5.989
-36.7	9.126	-3.8793
-37.03	-12.922	-3.0828
-38.406	1.112	-1.3357
-38.532	-5.9613	-1.2628
-38.141	1.7964	-19.542
-39.705	-5.4952	-19.442
-40.788	1.8074	-34.182
-40.889	-4.9423	-34.268
-37.447	-1.4812	27.259
-38.115	5.2981	19.51
-38.565	-8.7597	20.151
-37.172	7.6167	5.2872
-37.583	-11.371	5.9924
-36.545	9.0704	-3.8301
-36.964	-13.004	-3.0835
-38.325	1.0506	-1.338
-38.447	-6.0228	-1.2731
-38.139	1.723	-19.545
-39.67	-5.5237	-19.448
-40.79	1.744	-34.185
-40.894	-4.9442	-34.27
-37.278	-1.5057	27.242
-37.938	5.2622	19.481
-38.414	-8.7928	20.122
-37.016	7.573	5.2557
-37.478	-11.429	5.9649
-36.395	9.016	-3.8637
-36.887	-13.078	-3.1103
-38.242	0.94239	-1.3455
-38.404	-6.1303	-1.2983
-38.125	1.6573	-19.552
-39.649	-5.5739	-19.47
-40.792	1.7443	-34.188
-40.893	-4.9447	-34.288
-37.072	-1.6344	27.241
-37.795	5.1514	19.527
-38.257	-8.9104	20.127
-36.9	7.5093	5.3076
-37.37	-11.537	5.9647
-36.267	8.9589	-3.8099
-36.808	-13.175	-3.114
-38.168	0.87331	-1.3285
-38.329	-6.1995	-1.2987
-38.088	1.6198	-19.534
-39.617	-5.615	-19.467
-40.779	1.74	-34.165
-40.897	-4.9631	-34.281
