level_0	level_1	frames = 114 markers = 13 Hz = 30
32.395	1.9522	-25.100810109311745
34.384	-4.5549	-19.151810109311743
33.686	9.2521	-17.806810109311744
33.425	-6.6211	-6.310410109311742
32.674	10.593	-4.883710109311742
32.791	-7.9303	2.0394898906882575
32.023	11.43	3.514689890688258
34.27	-1.7745	1.7043898906882575
33.788	5.7652	1.7004898906882575
32.62	-3.4955	18.037189890688257
33.208	5.3805	18.373189890688256
32.83	-3.7813	31.272189890688256
32.778	4.1179	31.774189890688255
32.403	1.8857	-25.088810109311744
34.308	-4.6125	-19.160810109311743
33.625	9.1951	-17.785810109311743
33.284	-6.7542	-6.337210109311742
32.654	10.509	-4.856710109311742
32.606	-8.1127	2.0011898906882575
32.028	11.329	3.545389890688258
34.164	-1.8805	1.7198898906882576
33.771	5.6645	1.7117898906882576
32.574	-3.5378	18.075189890688257
33.194	5.3361	18.386189890688257
32.836	-3.7778	31.291189890688255
32.78	4.109	31.785189890688255
32.442	1.7848	-25.094810109311744
34.244	-4.6916	-19.194810109311742
33.561	9.1111	-17.763810109311745
33.164	-6.888	-6.384910109311742
32.619	10.444	-4.834510109311742
32.449	-8.2793	1.9448898906882575
32.012	11.278	3.567689890688258
34.071	-1.98	1.7026898906882575
33.75	5.5684	1.7250898906882575
32.558	-3.5728	18.085189890688255
33.15	5.2889	18.395189890688258
32.828	-3.7512	31.299189890688258
32.773	4.0825	31.785189890688255
32.459	1.6903	-25.093810109311743
34.158	-4.7679	-19.225810109311745
33.53	9.033	-17.742810109311744
33.032	-6.9953	-6.424810109311742
32.617	10.35	-4.809310109311742
32.284	-8.4037	1.8991898906882576
32.027	11.172	3.595289890688258
33.981	-2.0565	1.6981898906882575
33.725	5.4944	1.7276898906882576
32.512	-3.6008	18.097189890688256
33.138	5.2555	18.401189890688258
32.816	-3.7399	31.298189890688256
32.772	4.0889	31.791189890688255
32.496	1.6656	-25.095810109311742
34.038	-4.8402	-19.226810109311742
33.529	8.9592	-17.702810109311745
32.868	-7.0667	-6.429510109311742
32.612	10.282	-4.770510109311742
32.085	-8.4647	1.8929898906882576
32.01	11.101	3.633589890688258
33.883	-2.1148	1.7088898906882575
33.708	5.4385	1.7313898906882574
32.433	-3.6204	18.116189890688258
33.157	5.2178	18.413189890688255
32.806	-3.7308	31.292189890688256
32.767	4.031	31.808189890688258
32.419	1.5731	-25.069810109311742
33.881	-4.9378	-19.211810109311745
33.489	8.8648	-17.664810109311745
32.751	-7.0221	-6.386710109311742
32.571	10.367	-4.752410109311742
31.976	-8.3093	1.9544898906882575
31.941	11.283	3.6397898906882578
33.976	-2.0883	1.7601898906882576
33.712	5.4623	1.7323898906882575
32.381	-3.6253	18.126189890688256
33.164	5.2404	18.415189890688257
32.802	-3.7399	31.283189890688256
32.772	4.0541	31.811189890688254
32.606	1.4932	-25.053810109311744
33.763	-4.9806	-19.141810109311745
33.486	8.8058	-17.603810109311745
32.358	-7.2017	-6.367710109311742
32.601	10.361	-4.695210109311742
31.375	-8.5401	1.9433898906882576
31.906	11.251	3.694889890688258
