frames = 313 markers = 13 Hz = 30
-36.876	-0.79707	29.46
-37.342	6.5132	21.637
-38.144	-8.2844	22.471
-36.88	8.2798	7.6046
-36.486	-10.329	8.5776
-36.56	9.4109	-1.6562
-35.407	-11.64	-0.59101
-36.875	1.982	1.232
-36.995	-5.08	1.237
-36.329	2.4746	-16.96
-37.905	-5.8056	-16.935
-38.067	2.5709	-31.817
-38.64	-6.3765	-31.871
-36.866	-0.77288	29.463
-37.378	6.5232	21.633
-38.118	-8.2769	22.478
-36.904	8.2892	7.6009
-36.436	-10.302	8.5842
-36.577	9.4198	-1.6597
-35.342	-11.6	-0.58441
-36.897	1.9865	1.2373
-36.995	-5.0756	1.2391
-36.384	2.3216	-16.96
-37.75	-5.8442	-16.938
-38.025	2.3159	-31.827
-38.646	-6.3797	-31.866
-36.852	-0.75592	29.465
-37.409	6.5291	21.624
-38.087	-8.2711	22.484
-36.918	8.2999	7.5928
-36.414	-10.289	8.5885
-36.58	9.4336	-1.667
-35.326	-11.584	-0.58141
-36.911	1.9927	1.2404
-36.992	-5.0698	1.2377
-36.431	2.463	-16.954
-37.745	-5.83	-16.94
-38.071	2.5679	-31.823
-38.636	-6.3601	-31.868
-36.845	-0.7325	29.466
-37.428	6.54	21.618
-38.054	-8.2626	22.487
-36.898	8.2688	7.5828
-36.39	-10.276	8.5893
-36.533	9.3743	-1.6794
-35.309	-11.567	-0.58191
-36.926	1.993	1.239
-36.989	-5.0695	1.2409
-36.447	2.3198	-16.959
-37.744	-5.8355	-16.936
-38.029	2.3127	-31.832
-38.64	-6.3698	-31.864
-36.834	-0.71137	29.468
-37.428	6.5583	21.642
-38.014	-8.2551	22.499
-36.935	8.3187	7.6095
-36.362	-10.261	8.5992
-36.595	9.4458	-1.6511
-35.288	-11.546	-0.57361
-36.938	1.9944	1.2375
-36.991	-5.0683	1.2442
-36.533	2.4537	-16.959
-37.743	-5.8317	-16.933
-38.076	2.5689	-31.838
-38.634	-6.3646	-31.862
-36.814	-0.69241	29.47
-37.435	6.5708	21.647
-37.986	-8.2466	22.515
-36.87	8.2804	7.6111
-36.333	-10.24	8.6132
-36.481	9.3733	-1.6517
-35.258	-11.519	-0.56061
-36.953	1.9947	1.2361
-36.995	-5.0679	1.2475
-36.589	2.3073	-16.965
-37.602	-5.7686	-16.938
-38.037	2.3207	-31.852
-38.372	-6.2506	-31.875
-36.819	-0.63312	29.496
-37.438	6.6252	21.665
-37.963	-8.195	22.557
-36.86	8.2997	7.6252
-36.305	-10.203	8.6586
-36.463	9.3702	-1.6398
-35.228	-11.49	-0.51361
-36.997	1.9817	1.2956
-37.011	-5.0809	1.253
-36.669	2.2922	-16.906
-37.607	-5.7745	-16.933
-38.015	2.3181	-31.803
-38.372	-6.2507	-31.871
-36.814	-0.61084	29.497
-37.438	6.6309	21.656
-37.932	-8.1905	22.574
-36.848	8.3014	7.6158
-36.279	-10.187	8.6729
