level_0	level_1	frames = 265 markers = 13 Hz = 30
34.07264986937592	-2.4436	29.915
29.52464986937592	-9.7231	22.888
28.670649869375914	5.1579	23.096
30.731649869375914	-11.191	8.388
28.27464986937592	9.4411	9.1311
31.41264986937592	-11.986	0.18907
30.694649869375915	10.168	1.2712
28.22964986937592	-6.0259	2.8777
28.600649869375914	2.4826	2.8828
27.99164986937592	-5.9944	-15.136
27.911649869375914	3.3349	-15.101
27.767649869375916	-5.9539	-30.95
27.318649869375918	4.0548	-30.895
34.106649869375914	-2.321	29.894
29.58564986937592	-9.6126	22.857
28.73564986937592	5.2659	23.063
30.743649869375915	-11.114	8.3566
28.352649869375917	9.5891	9.1097
31.398649869375916	-11.928	0.15727
30.89664986937592	10.233	1.282
28.321649869375918	-6.0209	2.8645
28.61364986937592	2.4909	2.8387
28.151649869375916	-6.0322	-15.15
28.08564986937592	3.3595	-15.149
27.693649869375918	-5.9302	-30.958
27.318649869375918	4.0599	-30.937
34.20464986937591	-2.2036	29.801
29.71164986937592	-9.4945	22.761
28.850649869375914	5.3818	22.952
30.800649869375917	-11.064	8.2627
28.23264986937592	9.7502	9.022
31.416649869375917	-11.917	0.064273
31.04064986937592	10.278	1.2765
28.376649869375917	-6.1506	2.8702
28.391649869375918	2.3638	2.6686
28.16864986937592	-6.0868	-15.144
27.97664986937592	3.31	-15.318
27.669649869375917	-5.9263	-30.95
27.315649869375918	4.0705	-31.108
34.32764986937592	-2.0945	29.8
29.82664986937592	-9.3903	22.77
28.946649869375918	5.4832	22.945
30.996649869375915	-11.012	8.2838
28.318649869375918	9.8409	9.012
31.658649869375914	-11.894	0.091873
31.16564986937592	10.336	1.2783
28.422649869375917	-6.0974	2.8867
28.420649869375914	2.4166	2.6672
28.258649869375915	-6.0672	-15.128
27.995649869375917	3.3323	-15.321
27.80264986937592	-5.9358	-30.936
27.32364986937592	4.0663	-31.112
34.49264986937592	-1.9955	29.789
29.992649869375917	-9.306	22.765
29.08864986937592	5.566	22.939
31.167649869375914	-10.983	8.2851
28.385649869375918	9.9301	9.0115
31.83364986937592	-11.893	0.096673
31.233649869375917	10.394	1.2765
28.434649869375917	-6.0488	2.9009
28.432649869375915	2.4647	2.6607
28.23564986937592	-6.0394	-15.113
28.004649869375918	3.3513	-15.329
27.751649869375917	-5.9258	-30.921
27.330649869375918	4.0611	-31.121
34.78664986937592	-1.5579	29.757
30.163649869375917	-9.0266	22.747
29.236649869375917	5.7751	22.835
31.49464986937592	-10.878	8.3021
28.23864986937592	10.167	8.9338
32.252649869375915	-11.875	0.13157
31.267649869375916	10.426	1.2585
28.417649869375914	-6.0089	2.9107
28.40564986937592	2.5044	2.6633
28.231649869375914	-6.0182	-15.103
27.998649869375917	3.3621	-15.328
27.75364986937592	-5.9184	-30.911
27.34164986937592	4.0469	-31.122
35.07264986937592	-1.4254	29.715
30.45764986937592	-8.9447	22.756
29.437649869375917	5.8692	22.826
31.815649869375918	-10.845	8.3197
28.285649869375916	10.241	8.9308
32.600649869375914	-11.835	0.15087
31.266649869375918	10.464	1.2351
28.37264986937592	-5.9585	2.924
28.35764986937592	2.5546	2.6688
28.236649869375917	-5.9713	-15.091
27.981649869375914	3.3869	-15.325
27.80564986937592	-5.875	-30.899
27.35164986937592	4.0496	-31.12
35.43064986937591	-1.3128	29.664
30.760649869375918	-8.8661	22.744
29.68964986937592	5.9475	22.813
32.093649869375916	-10.843	8.3161
28.368649869375915	10.279	8.92
32.892649869375916	-11.797	0.14447
31.230649869375917	10.493	1.1792
28.313649869375915	-5.9067	2.9367
28.29964986937592	2.6068	2.6938
28.18364986937592	-5.9701	-15.078
27.96364986937592	3.4059	-15.302
27.75964986937592	-5.9172	-30.887
27.370649869375917	4.0397	-31.1
35.87264986937592	-1.1755	29.574
31.17164986937592	-8.7732	22.708
29.99764986937592	6.0415	22.766
32.43064986937591	-10.9	8.2949
28.352649869375917	10.382	8.9104
33.243649869375915	-11.783	0.11667
31.161649869375914	10.524	1.1487
28.206649869375916	-5.8699	2.9533
28.182649869375915	2.6438	2.7175
28.14664986937592	-5.9272	-15.062
27.91564986937592	3.4164	-15.28
27.786649869375914	-5.8694	-30.872
27.38164986937592	4.027	-31.082
