level_0	level_1	frames = 110 markers = 13 Hz = 30
-42.061	1.8957	-31.37738517202797
-42.31	9.0558	-23.52738517202797
-42.796	-5.3504	-24.09838517202797
-41.831	11.007	-9.458985172027969
-41.143	-7.1285	-10.10658517202797
-41.496	12.277	-0.05258517202796997
-40.055	-8.2785	-0.7526851720279699
-42.099	4.9535	-2.75501517202797
-42.229	-2.2248	-2.7598151720279698
-42.224	4.6263	15.40861482797203
-43.529	-1.8278	15.35861482797203
-43.824	4.135	30.206614827972032
-44.576	-1.4808	30.21661482797203
-42.066	1.89	-31.37838517202797
-42.315	9.0541	-23.52738517202797
-42.792	-5.3523	-24.09938517202797
-41.834	11.006	-9.459685172027969
-41.14	-7.1314	-10.107785172027969
-41.497	12.278	-0.053485172027969874
-40.052	-8.2813	-0.75388517202797
-42.099	4.9517	-2.75651517202797
-42.228	-2.2265	-2.75821517202797
-42.261	4.6231	15.406614827972032
-43.38	-1.898	15.371614827972031
-43.832	4.1402	30.208614827972028
-44.577	-1.4863	30.21661482797203
-42.068	1.902	-31.37638517202797
-42.319	9.0586	-23.50938517202797
-42.789	-5.3454	-24.09938517202797
-41.838	11.007	-9.441485172027969
-41.137	-7.1342	-10.109385172027968
-41.5	12.276	-0.03498517202796991
-40.05	-8.2904	-0.75628517202797
-42.103	4.9526	-2.75311517202797
-42.225	-2.2258	-2.75801517202797
-42.266	4.6194	15.409614827972032
-43.38	-1.8969	15.371614827972031
-43.826	4.1332	30.212614827972033
-44.578	-1.4856	30.21661482797203
-42.066	1.8965	-31.37538517202797
-42.321	9.0593	-23.51038517202797
-42.787	-5.3455	-24.101385172027967
-41.842	11.008	-9.44198517202797
-41.133	-7.1363	-10.11178517202797
-41.506	12.276	-0.03538517202796987
-40.045	-8.2947	-0.7589851720279699
-42.106	4.9518	-2.75471517202797
-42.227	-2.2266	-2.75641517202797
-42.279	4.615	15.40861482797203
-43.383	-1.8985	15.37261482797203
-43.829	4.1282	30.211614827972028
-44.58	-1.4883	30.218614827972033
-42.065	1.8978	-31.37838517202797
-42.315	9.0533	-23.50938517202797
-42.778	-5.3514	-24.10638517202797
-41.845	11.0	-9.439885172027969
-41.127	-7.1419	-10.11668517202797
-41.514	12.267	-0.03288517202796992
-40.04	-8.2999	-0.7636851720279698
-42.11	4.9509	-2.75501517202797
-42.231	-2.2276	-2.7598151720279698
